829	165.9	The service also is considering recruiting pilots from other services he said	1
829	164.1	They say increased training for new and existing pilots along with steps to improve pilot recruitment and retention is crucial to maintaining the effectiveness of an overstressed force and would help the Air Force meet future demand for remotely piloted flight	1
829	164.2	is the centerpiece of an effort to make the pace of Air Force drone operations more sustainable and to help heal the stresses caused by a decade of frenetic expansion	1
829	164.3	he demand for unmanned aircrafts surveillance and combat powers is higher than ever	1
829	164.4	In 2001 the Air Force was only capable of keeping two drones flying combat missions at a time Behind every drone in the air conducting a combat air patrol there are hundreds of personnel required to maintain active and reserve aircraft and amass intelligence and even special teams deployed overseas dedicated to takeoff and landing of aircraft	1
829	164.5	By 2010 during President Obamas surge of troops to Afghanistan the programs flight capacity had reached 39 It peaked at 65 in 2014	1
829	164.6	Today the Air Force needs to produce 300 new drone pilots a year Because of recruitment and training constraints it is only producing 180The Air Force also loses 240 drone pilots each year as airmen return to other duties or they leave the service altogether	1
829	164.7	he 500 pilots and 500 sensor operators at Creech nestled among bare hillsides an hours drive from Las Vegas have pushed themselves hard in recent years to keep pace with the demands of overseas operation	1
829	164.8	Earlier this year the Air Force announced plans to address gaps in drone pilots including larger retention bonuses and greater use of reservists National Guard personnel and contractors	1
829	164.9	In the long run she said the Air Force must increase promotions and other opportunities available to drone pilots and consider making the job accessible to enlisted personnel or others with a lesser level of training If the Air Force simply maintains its current course were likely to see continued problems with retention which could in turn result in further reductions in flight capacity and negatively impact future military operations she said	1
829	164.10	While the dissonance of remote warfare is real a 2012 survey showed that what drone operators struggled with the most were familiar challenges the demands of shift work long hours lack of sleep and inadequate staffing	1
829	164.11	In 2014 alone officials at the base said they made 13 suicide saves or interventions with service members who were contemplating suicide	1
829	164.12	Now pilots and their sensor operators must contend with a crowded array of 14 different screens which provide information on everything from the aircrafts position and course to area topography	1
829	164.13	A nextgeneration cockpit now under development will merge those screens and streamline communications	1
829	164.14	Air Force officials hope to provide more training missions like this for drone operators as the US military cuts back the pace of drone operations overseas	1
836	173.1	But 13 samples containedmethamphetaminea strong nervous system drug And three samples even had a very potent form of amphetamine known as PMA which is more likely than many other drugs to kill with one dose The researchers concluded that Molly is no safer than ecstasy	1
836	172.1	Metabolized amphetamines and other ADHD medications may spike in the sewage systems of college campuses during finals season as Burgard and his colleagues reportedin April 2013	1
836	171.1	these events could be introducing dangerous drugs like ecstasy and ketamine into the water supply leaving traces of them in rivers and soil	1
836	171.2	According to recent studies only about half of these contaminants are actually removed during the water treatment process So eventually they can end up back in our drinking water  and in our fish	1
836	171.3	The researchers measured contaminant levels in Hengchun a popular vacation destination in Taiwan	1
836	171.4	tudies of water near universities have found spikes in amphetamine taken illicitly by many students to enhance their studying during exam periods for exampl	1
843	197.1	My working hypothesis was that in the years that particular states had more Planned Parenthood clinics  and therefore more of its residents could get reproductive health care  those states would have lower rates of teen births and STDs	1
843	197.2	more clinics per capita are associated with fewer teens having children	1
843	197.3	hat is the more Planned Parenthood clinics in a state in a given year the fewer teen births	1
843	196.1	men and boys who receive sex education before age 18 are more likely than others to use more than one type of contraception such as a condom in addition to their female partners hormonal birth control according to a small study	1
843	196.2	The dual method significantly decreases the chances of contracting a sexually transmitted infection STI or having an unplanned pregnancy said lead author Nicole Jaramillo a public health researcher at San Diego State University	1
843	196.3	Sex education that focuses on a broad range of topics is the most effective form of sex education	1
843	196.4	We know young men play a key role in making decisions about contraceptives but not many reproductive health programs target them said Jennifer Manlove a reproductive health researcher at Child Trends in Bethesda	1
843	195.1	r this week an influential pediatrics group offered a pretty significant new recommendation that teenagers use longacting contraceptives like intrauterine devices and hormone implants as the first line of defense in preventing pregnancy pregnancy	1
843	195.2	ge girls who were offered these types of contraceptives at no cost were significantly much more likelyto use them and they had substantially lower rates of pregnancy birth and abortion when compared to US teens according to the study in the New England Journal of Medicine	1
843	195.3	ut removing financial and educational barriers to accessing these forms of birth control increased their usage according to the NEJM study which holds pretty major implications for the US1
843	195.4	For the study researchers at Washington University in Saint Louis provided free contraception to thousands of local women through the CHOICE Contraceptive Project	1
843	195.5	The NEJM study also comes just months after Colorado reported a state health initiative reduced the teen birth rate by 40 percent over five years by providing IUDs and other implantable devices to lowincome women	1
843	195.6	Even though use of longacting contraceptives is still low among US teens the researchers note that it has increased from less than 1 percent in 2002	1
843	194.1	The CDC attributes the 20year decline to decreased sexual activity among teens as well as more frequent use of contraception	1
843	193.1	In 2011 Identity and the social services agency Marys Center began using an annual 1 million federal grant for a coed bilingual pregnancy prevention curriculum tailored to Latino youths part of a national push to invest in teen pregnancy prevention	1
843	193.2	o yes there will be discussions in the sessions about condom use and birth contro	1
843	193.3	The pregnancy rates in that age group began to fall as those young people became more likely to take sexual education in schools she said	1
843	193.4	a result of a magic combination of less sex and more contraception	1
843	193.5	As the program goes on the facilitators have deeper discussions about pregnancy and sexuality But they said the first step was to have the group learn to make decision on their own	1
843	192.1	tate public health officials are crediting a sustained focused effort to offer lowincome women free or lowcost longacting reversible contraception that is intrauterine devices or implants1
843	192.2	e Colorado Family Planning Initiative supported by a 23 million anonymous donation provided more than 30000 IUDs or implants to women served by the states 68 familyplanning clinic	1
843	192.3	 The states analysis suggests the initiative was responsible for threequarters of the decline in the states teen birth rates	1
843	192.4	Public health officials there and elsewhere long have argued the use of longacting reversible contraception can dramatically reduce the number of unintended pregnancies  which make up amajority of teen pregnancies	1
843	192.5	Colorados initiative built upon a somewhat similar effort in St Louis Mo which educated about 7500 sexuallyactive women on various forms of contraception and then offered to pay for that contraception over the next three years	1
843	192.6	Among the reasons given for the falling rates teens waiting longer to have intercourse increased use of contraception and the report posits the recession likely played some role in holding down recent teen birth rates as it did among all other women under 40	1
843	192.7	Several years ago CAMP offered 396 of its pregnant adolescent mothers who wanted birth control a choice They could have an implant inserted after they gave birth but before they left the hospital Or they could wait the typical six weeks and then start any form of contraception they wished	1
843	191.1	n with little or no health insurance would be eligible for free longlasting birth control under a program proposed by Virginia Gov Terry McAuliffe D	1
843	191.2	his is all about educating and empowering women to decide when and if they become pregnant Northam a pediatric neurologist said at Northern Virginia Community College	1
843	191.3	On Friday he pointed to a similar program in Colorado that led to a 40percent decline in the birthrate among teens between 2009 and 2013	1
843	191.4	here is no requirement in Virginia for minors to have parental consent before having a contraceptive device implanted	1
843	190.1	Sally Curtin one of the reports authors said the historic drop is being driven by a long downward trend of fewer teenagers having sex and among those who do a sharp increase in their use of contraceptives	1
843	190.2	Its as if both sides in the debate over teen pregnancy were right said Cherlin noting that concerns over the AIDS epidemic may have played a role in the growing use of condoms among teenage boys	1
843	190.3	AIDS has forced many school districts to talk about contraception even if they didnt want to he said	1
843	190.4	eenage pregnancy rates have plummeted in the District down to less than a quarter of where they were two decades ago said Brenda Rhodes Miller director of the DC Campaign to Prevent Teen Pregnancy	1
843	189.1	But researchers said one possible reason for the encouraging news about black high school students could be investments in sexual education and HIV prevention efforts in schools	1
843	188.1	The state attributes threequarters of the overall decline in the Colorado teen birthrate to the program and said its success had a ripple effect	1
843	188.2	With fewer unplanned pregnancies the teen abortion rate fell by35 percent between2009 and 2012 in those counties where the initiative is in plac	1
843	187.1	UD and other longacting reversible contraceptive methods are making a major resurgence in the United States  and recent studies indicate theyre contributing to the lowest abortion rate in three decades	1
843	187.2	But as I wrote earlier this year another major study found expanding access to these contraceptive methods would help lower rates of teen births and abortions in the United States	1
843	187.3	Teenage girls who were offered these types of contraceptives at no cost were significantly much more likely to use them and they had substantially lower rates of pregnancy birth and abortion	1
843	187.4	Earlier this week an influential pediatrics group offered a pretty significant new recommendation that teenagers use longacting contraceptives like intrauterine devices and hormone implants as the first line of defense in preventing pregnancy pregnancy	1
843	187.5	Without insurance an IUD could cost more than 1000 for a onetime insertion But removing financial and educational barriers to accessing these forms of birth control increased their usage	1
843	187.6	The results were pretty stark Teens in the CHOICE program when compared to the national average were five times less likely to get pregnant or give birth and they were about four times less likely to have an abortion	1
843	185.1	Those who talked to their parents about sex were more likely to report avoiding risky sex and using contraceptives and condoms than were teens who did not	1
843	184.1	nd in the last decadethe popularity of thesocalled morningafter pill among girls has more than doubled	1
843	184.2	bstinence wasmore pronounced among the guys 60 percent of teen boys in 1988 said theyd had sex compared to 47 percent in 2013	1
843	184.3	The share of teen girls who reported theyve had sexat least once dropped from 51 percent in 1988 to 44 percent in 2013 they found	1
843	184.4	Crotchety adults may joke Maybe theyre too busy messing with their iPhones	1
843	184.5	The use of emergency contraception  like the Plan B pill  for teen girls grew from 8 percent in 2002 to 22 percent in 2013	1
843	184.6	That suggests birth control has played a keyrole incurbingteen parenthood	1
843	184.7	This weeks featured articles include Not awkward 5 tips for talking to anyone about sex	1
843	181.1	a administration on Tuesday approved overthecounter sales of the morningafter pill for age 15 and above	1
843	181.2	oday Plan B is available to teenagers younger than 17 only with a prescription	1
843	181.3	Research has shown that access to emergency contraceptive products has the potential to further decrease the rate of unintended pregnancies in the United States FDA Commissioner Margaret 1
843	181.4	Plan B is classified by the FDA as an emergency contraceptive and greatly reduces the chance of pregnancy if taken within 72 hours after intercourse	1
843	180.1	can teens may be becoming more conservative about sex	1
843	180.2	Eighty percent of them used contraception during their first sexual experience it found	1
843	180.3	Public health experts credit a combination of widespreadaccess to contraception plus the decrease in the percentage of teens having sex	1
843	179.1	Tuesday the Food and Drug Administration approved the sale of Plan B the morningafter pill overthecounter to girls age 15 and older wholl have to show identification to prove their age	1
843	179.2	Its important to note that Plan B manufactured by Teva Pharmaceuticals is emergency contraception and must be taken within 72 hours of having unprotected sex	1
843	183.1	 Kids are using the least effective contraceptives	1
843	183.2	he 909 percent of all 15 to 17yearolds who received formal education on birth control or how to say no to sex	1
843	178.1	As it turns out though 16 and Pregnant didnt inspire viewers to have kids it inspired viewers to use contraception	1
843	178.2	Using data from Google Trends Twitter Nielsen ratings and Vital Statistics birth data Professors Kearney and Levine found that teens who watch 16 and Pregnant immediately go online to search for and tweet about birth control and abortion	1
843	178.3	Through some very impressive and fascinating dotconnecting Kearney and Levine found that 16 and Pregnant led to a 57 reduction in teen births  a percentage that accounts for onethird of the total decline in teen births 20000 fewer teen births a year	1
843	178.4	Like We finally learned how to do sex education better or abstinenceonly programs are finally starting to work or we have better ways to distribute contraception Sort of all the standard answers	1
843	178.5	And as the show progressed a little bit and the teen birthrate dropped at the same time people offered this conjecture that it was depressing teen birth as well	1
843	178.6	The first thing theyre searching on is the show itself and making some comment I just saw 16 and Pregnant blah blah But you can also link that to searches for birth control and abortion What specific search terms did you use In tweets the search terms we used were birth control and abortion In Google where you can be a little more specific we used how do you get birth control how do you get birth control pills how do you get an abortion	1
843	178.7	What did you find What we were able to find was a very large number of tweets that literally said 16 and Pregnant is the best form of birth control Thousands of tweets say that or some variant of that Just watched 16 and Pregnant remembered to go take my birth control	1
843	178.8	So it opens up the possibility of this dialogue between mothers and daughters	1
843	178.9	During periods in which its difficult for a teen to get a job and its difficult for the teens boyfriend and the teens parent to get a job people are sitting there thinking Its not obvious whether theres going to be any support for this kid It may not be a good time to get pregnant	1
843	177.1	Over the past six years Colorado observed a 40 percent decline in teen births and a 42 percent decline in teen abortions based on an innovative program that provided education counseling administrative support and longacting reversible contraceptives LARCs to providers and patients upon request	1
843	177.2	Provider and patient education about the safety and effectiveness of products is a key component in the success of such efforts	1
843	177.3	The American Academy of Pediatrics calls them a first line form of birth control for adolescents and the American Congress of Obstetricians and Gynecologists has recommended the use of LARCs to reduce the number of unintended pregnancies	1
843	177.4	Not only did making the most effective forms of birth control more accessible reduce unintended pregnancies and abortions in Colorado but also it saved taxpayer dollars and demonstrated a clear return on investment	1
843	177.5	While the Colorado initiative was focused on reducing teen pregnancy	1
843	177.6	f we are serious about reducing abortions and addressing the costs associated with unintended pregnancies then affordable access to LARCs for these women must be a prominent part of the discussion	1
843	177.7	That includes the most effective forms of contraception LARCs which have clear potential to help us achieve shared goals of decreasing unintended pregnancies reducing abortions and improving health outcomes for infant	1
843	175.1	when she had her regular birthcontrol discussions with teenage patients who were sexually active	1
843	175.2	This relative wasnt a doctor but she worked at the Adolescent Pregnancy Prevention Campaign of North Carolina and she told Swanson that the devices could be used as a first choice of contraception for teenagers	1
843	175.3	IUDs which use copper or hormones to block sperm from fertilizing eggs are considered safe in part because they do not use the problematic strings that were part of the Dalkon Shield and a number of physician groups recommend them	1
843	175.4	Last fall the American Academy of Pediatrics for the first time recommended IUDs as a firstline form of contraception for adolescents who have sex though condoms and the pill are also accepted options	1
843	175.5	Once inserted IUDs  which last for years before they need to be removed or replaced  dont require daily attention	1
843	175.6	This makes them easier to manage than options such as condoms or daily birth control pills which teenagers must remember to use or in the pills case take on a daily basis	1
844	209.1	N ONE of his colleagues at Mexico Citys daily newspaper was gunned down in March Javier Valdez issued a passionate statement about the importance of the work of journalists who cover the network of organized crime drug trafficking and corruption that plagues Mexico	1
844	209.2	he words proved horribly prophetic when MrValdez last week became the latest casualty of the drugfueled violence that has claimed tens of thousands of Mexican lives over the past decade	1
844	209.3	Mr Valdez 50 was shot and killed at midday May 15 on a busy street in the northwest state of Sinaloa Authorities said unidentified attackers fired 12 shots at his car	1
844	209.4	Sinaloa is a drug trafficking destination perhaps best known as the home of Mexican drug lord Joaqun El Chapo Guzmn	1
844	209.5	He is the sixth journalist to be killed in Mexico this year and one of more than 100 journalists who have been murdered since 2000	1
844	209.6	commendations of the CPJ report should be embraced and the chronic failure of the judicial system in investigating and prosecuting crimes must be addressed	1
844	209.7	Read more Carl Gershman Remembering a journalist who was killed for standing up to Putin Letters to the Editor Journalists killed for dedication to the truth Aykan Erdemir and Cenk Sidar	1
844	208.1	number of Mexican journalists killed for doing their jobs has spiked in recent months organizations trying to draw attention to the murders have had to use stronger language to describe the epidemic	1
844	208.2	Amnesty International said it was open season on journalists and described a war against the mediaThe British human rights organizationArticle 19 described a new peak in violence But a scathing new report by the Committee to Protect Journalists described the violence with a pointed word preventable	1
844	208.3	The committee said government indifference and rampant corruption have contributed strongly to theattacks on journalists	1
844	208.4	mic impunity allows criminal gangs corrupt officials and cartels to silence their critics the CPJ said in its report released Wednesday which was World Press Freedom Day	1
844	208.5	Despite federal government efforts to combat this deadly cycle justice remains elusive and impunity the norm	1
844	208.6	According to the CPJ between 2006 and 2016 21 journalists were killed in Mexico The country ranks sixth on the organizations index of journalist killings that go un	1
844	208.7	The messenger risks being a victim of the story he or she investigates at times at the hands of government officials police commanders common criminals and drug traffickers who go unpunished wrote Adela Navarro Bello director of Tijuanabased Zeta magazine which is under police protection after authorities learned that a cartel planned to attack its headquarters	1
844	208.8	Carlos Laura the CPJs senior program coordinator for the Americas told The Washington Post that even when suspects are identified in journalist killings the authorities rarelylink the crimes back to cartels or their leaders	1
844	208.9	The criminal justice system is incapable of providing any answers for journalists and their families who are being killed with impunity he said	1
844	208.10	e collusion between the government and organized crime yes its a fact that its blocking the possibility of investigators ever getting to the bottom of these cases	1
844	208.11	On this day esteemed reader I address you to report that I have made the decision to close this newspaper due to the fact that among other things there are neither the guarantees nor the security to exercise critical counterbalance journalism wrote Nortes owner Oscar A Cant Murgua	1
844	208.12	In March Norte journalist Miroslava Breach 54 was fatally shot outside her home as she sat in her car with one of her three children She had been reporting on killings assumed to be cartelrelated including attacks on police officers and gruesome beheadings Breach was the third Mexican journalist slain in a month The gunmen left a note near her body on a rolledup piece of cardboard with a chilling reason for the crime being a tattletale	1
844	208.13	The enlaces are part of the deeply institutionalized system of cartel censorship imposed on media outlets in northeastern Mexico abutting the border of Texas	1
844	207.1	Over the years many of the countrys most feared criminal gangs have developed lucrative portfolios in human trafficking kidnapping oil bunkering and especially extortion Whats less known is that theyre also big in the news business	1
844	207.2	In major border cities like Nuevo Laredo and Reynosa the gangsters essentially edit the local news which is to say they censor it	1
844	207.3	This was not achieved by a few threatening phone calls Over the years the gangsters murdered kidnapped and ran off many of Mexicos best crime reporters They attacked newspaper offices and television studios with bullets and grenades And while the intimidation campaign has fallen hardest on local news reporters gunmen have also attacked and killed correspondents from Mexicos major national media outlets	1
844	207.4	State lawmakers voted for new restrictions that essentially limit reporters to covering crime and violence only after authorities have given their permission	1
844	207.5	But Javier Valdez the awardwinning reporter and cofounder of the Sinaloabased weekly Rio Doce described the measures as a blatant attack on the press  and one that reflects the thinking of a political class that would rather stop journalists from covering violence than stop the violence itself	1
844	207.6	Mexico ranked seventh this year on the Global Impunity index of countries where killings against journalists go unpunished  the worst rating in the hemisphere  according to an annual survey by the Committee to Protect Journalists	1
844	207.7	They are particularly galling for the Mexican journalists who have risked their lives to report on the countrys criminal organizations and who have been urging lawmakers to provide them with more protections  not new obstacles	1
844	207.8	Yet Mexico remains a country with a fairly vibrant and mostlyfree press and one that has hung on through a dark and scary era when powerful forces from the underworld and the political world have wanted to gag it	1
844	207.9	ere were times in Ciudad Juarez in 2010 and 2011 when the city was at its deadliest that it wasnt unusual for 10 12 or 15 people to be slain in a single day	1
844	207.10	You could follow the local crime reporters to homicide scenes all around the city and see the bodies in the streets where they fel	1
844	206.1	l Flores a 27yearold mother of two toddlers was kidnapped by armed men who stormed her house in the early hours of Feb 7 in the Mexican city of Orizaba state of Veracruz	1
844	206.2	Flores was a reporter and her fate was similar to that suffered by more than 100 journalists in the past 15 years Her body was found two days later on the evening of Feb 9	1
844	206.3	And in the state of Veracruz one of the most violent in Mexico fraught with violence by drug cartels this is a highrisk job	1
844	206.4	It is a trend that Mexico shares with Middle Eastern countries such as Iraq and Syria also among the worlds most dangerous places for journalists where the murder of American reporters Jim Foley and Steve Sotloff at the hands of the Islamic Statelet the world know that a kidnapping is more likely to end in death than release	1
844	206.5	n Mexico this has been the case in more than half of the 17 murders of journalists since 2014 as documented by the Journalists at Risk project supported by ICFJ and Freedom House Nine of those 17 reporters editors or news anchors were kidnapped before being killed Their bodies were found after their abductions had been reported and in all cases the authorities launched search operations But the final tragic outcomes prove that the governments response at both the local and national level is woefully inadequate	1
844	206.6	In addition to those nine kidnappings that resulted in death in the past two years two more journalists remain missing after being abducted Mara del Rosario Fuentes a blogger in the state of Tamaulipas was last seen in October 2014 She was presumed dead after pictures of what appeared to be her body circulated in her social media accounts but her remains have not been found	1
844	206.7	Mario Crespo Ayn disappeared in the state of Sinaloa in December 2014 and did not leave a trace All told 11 journalists who were kidnapped in Mexico in the past two years are either dead or still missing Only five journalists kidnapped in the same period were lucky enough to be released	1
844	206.8	The problem of missing journalists is not new	1
844	206.9	If Mexico is one of the most dangerous countries for journalists Veracruz is the most dangerous part of Mexico In the past five years 15 journalists have been killed there and seven of the 17 Mexican journalists killed since 2014 were either murdered in or working in Veracruz	1
844	206.10	Four were killed there and three others were murdered outside Veracruz but did their work there including Rubn Espinosa who had fled for Mexico City where he was killed last summer Veracruz also accounts for three of the seven missing journalists since 201	1
844	206.11	ther southern states are almost as bad though such as Oaxaca where six journalists have been killed since 2014 and Guerrero where threats and attacks are frequent but not always reported	1
844	206.12	In the early part of the decade the northern states were the riskier places for journalists mostly due to the violence unleashed by organized crim	1
844	206.13	More alarming its not just organized crime groups killing journalists in southern Mexico as it was in the north Attacks or arbitrary detentions of members of the media come from criminal groups but also from government officials or security forces	1
844	206.14	he murder of Moiss Snchez is a case in point Investigations alleged that his kidnapping was ordered by the mayor of Medelln the town where Snchez edited a small magazine	1
844	206.15	fficials in Veracruz say that the hit was carried out by criminals hired by the local police chief  amacabre form of outsourcing violence against journalists	1
844	206.16	or years Mexican journalists have known that stories about corruption crime or violence can trigger tragic repercussions from those affected drug cartel bosses government officials police chiefs	1
844	206.17	ce has been unleashed on the Mexican media in an unprecedented scale especially at the local level	1
844	206.18	Reporters and editors in small or medium cities are the most affected and protection is absen	1
844	206.19	Mexico is the country with more missing journalists in the world A disappearance represents a continuing crime and a sign of despair in the pursuit of justice says Dario Ramirez Article19s director in Mexico	1
844	205.1	Then the columnist that was shot twice as he left a restaurant with his wife and son And onMarch 23 a 54yearoldjournalist and mother of three Miroslava Breach was fatally shot eight times outside her home while she was in her car with one of her children	1
844	205.2	A rolledup piece of cardboardwas left with a chilling reason for the crime being a tattletale	1
844	205.3	Three Mexican journalists were killed last month in an unprecedented wave of violence against the press The job of a journalist has become so dangerousin the nationthat one Mexican newspaper owner has decided he is no longer willing to take onthe risk	1
844	205.4	In a frontpageletter published Sunday with the massive headline Adios the ownerof Norte anewspaper in the Mexican border city of Juarez announced it would be ending its print publication as a result of the ongoing violence against journalists killings that often go unpunished	1
844	205.5	In an interview with The Washington Post Cant said he also planned to announce the closure of thedigital version of the newspaper Monday in a meeting with the publications staff	1
844	205.6	Though the newspaper has faced mounting financial woes the decision to end its operations came after the killing of Breacha correspondent for national newspaper La Jornada and collaborator for Norte a colleague Cant said he was close with	1
844	205.7	Everything in life has a beginning and an end a price to pay Cant said in the letter which was also published online And if this is life I am not prepared for any more of my collaborators to pay it nor with my own person	1
844	205.8	Over the course of its 27 years in publication the newspapers reporters have been in the line of fire and have faced a number of risks as a result of their coverage risks that are heightened because of the newspapers proximity to the border Cant said But with the death of Breach therealities of the profession have hitcloser to home than ever before	1
844	205.9	The closure was a difficult decision he said but addedI would rather they lose their jobs than lose their lives	1
844	205.10	Killings of journalists who work for national outlets like La Jornada one of Mexicos main daily newspapers are relatively uncommon	1
844	205.11	At least 38 journalists have been killed in Mexico since 1992 for motives confirmed as related to their work according the Committee to Protect Journalists a media advocacy group based in New York	1
844	205.12	Fifty more journalists were slain during the same period for reasons that remain unclear Mexico is clearly going through a deep fullblown freedom of expression crisis Carlos Lauria senior program coordinator for the Americas at CPJ told the Associated Press	1
844	205.13	Lauria said he had no evidence that the three killings of journalists last month were linked	1
844	205.14	but he called Breachs deathvery alarming and part of a pattern of journalists being murdered with impunity in the country	1
844	205.15	On Wednesday veteran journalist Armando Arrieta Granados the editorial director of the daily Veracruz newspaper La Opinin was shot and gravely wounded by four bullets as he returned to his home in the city of Poza Rica according to CPJ	1
844	205.16	Arrieta a 51yearold journalist with more thantwo decades of experience remained in serious condition in the hospital after the shooting media reports said	1
844	205.17	One reader commented on the announcement on the newspapers website that local journalists do not deserve to lose anyone else in this fight against those who only see our city state and country as a bounty for theirlust for wealth and power	1
844	204.1	e I work Culiacn in the state of Sinaloa Mexico it is dangerous to be alive Thats what Mexican journalist Javier Valdezsaid not too long ago in 2011 when he accepted an International Press Freedom award from the Committee to Protect Journalists	1
844	204.2	Not only did Valdezwork in one of the worlds most dangerous countriesfor reporters  he also did some of the most dangerous work covering crime and corruption in one of Mexicos most violent state	1
844	204.3	To do journalism is to walk on an invisible line drawn by the bad guys  who are in drug trafficking and in the government  in a field strewn with explosives he said at the tim	1
844	204.4	One must protect oneself from everything and everyone and there do not seem to be options or salvation and often there is no one to turn t	1
844	204.5	On Monday afternoon he wasfatally shotnear the offices of thenewspaper he founded Riodoce He is the fifth reporterkilled this year in Mexico and his death comes just one day after about 100 assailants attacked seven national and international journalists covering a security operation in the state of Guerrero	1
844	204.6	hey wereon the highway that leads to Iguala where 43 studentsfrom a teacher training college vanished in 2014	1
844	204.7	In 2009 assailants hurled a grenade into the Riodoce newsroom	1
844	204.8	In a story from 2014 he described the pain of realizing that your child has been kidnapped Ral felt like his eyes were filling with shatteredglass	1
844	204.9	One of his children had been kidnapped	1
844	204.10	 The police said it was an abduction But he knew instantly that they were going to call to ask for ransom His cell phone rang It rang to the tune of El palo verde Its macabre sound during this tragedy made him feel ashamed His sixteenyear old son The middle child He saw his wife bowled over brought low sat in an armchair with the pain of rushing salty tears drying her out He hit the green button on the Motorola and let out an imperceptible tremulous hello Look you son of a bitch we have your kid He pointed the phone at the boy so that he could let out the terrified cry of dad He asked for money in exchange for letting him go and he explained where and how to drop it off He cried again He begged him not to hurt his boy He got the money together and he delivered it He didnt tell the police because he was afraid They are one and the same his wife told him Its not worth telling them He waited and waited and waited He hadnt had news of his son for two days On the third day they found his dumped body Covered in bruises and holes Colorless Wasted Eyes half shut	1
844	204.11	death not for having or not having a connection to narcotrafficking but for living in a region wracked with violence and impunity where crime is a routine and fear is no longer a novelt	1
844	203.1	Last month she quoted a local leader accusing the mayor of ignoring the plight of farmers and the crime wave in the area She wrote about a video circulating of a rough police arrest andan extreme abuse of authority At 530 pm Sept 4 three young men walked into the office and faced Silva and a secretary They simply entered one of them said my name and when I looked up he punched me in the face Silva recalled in a telephone interview After the first punch I fell And then he kicked me in the face in the head all over my body He kept telling me to stop with my stories she said	1
844	203.2	News of the savage beating has spread widely in Mexico a particularly dangerous country for reporters as photos of Silvas bloodied face circulated on the Internet	1
844	203.3	Threats intimidation and physical violence are common against reporters in Mexico More than 50 journalists have been killed or have disappeared there since 2007 according to the Committee to Protect Journalists who condemned Silvas beating	1
844	203.4	n dangerous cities newspapers often go silent about violence fearing retribution	1
844	203.5	But now that shes out of the hospital  with swelling on the brain and blurred vision  she said the attack may be enough to drive her from her profession Im worried and scared she said As a journalist I dont know if Im going to return to my job Time will tell	1
844	203.6	Its very difficult what the journalists are confronting here every day she said	1
844	202.1	hat struggle is among the worlds deadliest with more than 60 Mexican journalists killed or having disappeared over the past decade according to the Committee to Protect Journalists	1
844	202.2	Mexico is one of the worlds most dangerous countries for journalists	1
844	202.3	They are threatened and murdered by organized crime or corrupt officials with impunity	1
844	202.4	In these places Corchado notes nobody prints anything without cartel approval including  it would seem  Sean Penn Censor or die The death of Mexican news in the age of drug cartels	1
844	202.5	ewspaper readers in Mexico are unaware of the lifeanddeath decisions editors make every day not to anger different local cartel commander	1
844	202.6	told Priest that submitting to cartel censorship demands is a selfpreservation tactic You do it or you die and nobody wants to die he told The Post	1
844	202.7	ournalists in Mexico he noted receive no protection from their government which is often complicit in the risks they take to write about	1
844	201.1	Submitting to cartel demands is the only way to survive said Hildebrando Brando Deandar Ayala 39 editor in chief of El Maana one of the oldest and largest newspapers in the region with a print circulation of 30000 You do it or you die and nobody wants to die he said	1
844	201.2	Mexico has long been a deadly place for reporters	1
844	201.3	Some 88 journalists have been slain in the last two decades according to Article 19 a worldwide advocacy group that promotes press freedom	1
844	201.4	With its endless drug wars Mexico is one of the most dangerous places in a world that has seen a recent upswing in violence against journalists with scores of reporters killed or jailed in Afghanistan Pakistan the Arab Spring countries Central America and the former Soviet bloc	1
844	201.5	The risks have been especially high for El Maana because its circulation area is bounded to the west by the birthplace of the Zetas criminal network in Nuevo Laredo and to the east by the Gulf crime syndicates home base in Matamoros	1
844	201.6	In February the last time El Maana defied a cartels censorship rules an editor in its Matamoros bureau was dragged outside stuffed in a van and beaten as his abductors drove around threatening him with death Next time well kill you one yelled before pushing him out of the vehicle Four El Maana journalists have been killed in the past 10years Others survived assassination attempts kidnappings and grenade and machinegun attacks on their offices Deandar has been shot kidnapped and had his home set on fire he said The worst assaults began in 2004 when an editor in Nuevo Laredo was stabbed to death Two years later gunmen broke into the bureau there detonated a grenade and sprayed machine gunfire leaving one employee paralyzed	1
844	201.7	The cartel called the three Reynosa reporters and told them either you come in or well pick you up an editor there at the time recalled They surrendered to the cartel and were never heard from again	1
844	201.8	Sometimes AP the Associated Press wire service will pick up a story but other than that it never leaves the valley The three largest US newspapers nearby  the Brownsville Herald the Monitor in McAllen Tex and the Laredo Morning Times  forbid their reporters from crossing to report because its too dangerous according to the editors at the newspapers	1
844	201.9	When its not the politicians against us its the drug dealers said Heriberto Deandar 78 who coowns El Maana with his brother Brandos father	1
844	201.10	The Zetas media director a cleancut 30something man described by one person who knows him as a pretty friendly guy calls enlaces and beat reporters at El Maana and other media outlets every day to tell them what stories the cartel wants published or censored	1
844	201.11	On Sept 26 2011 the decapitated body of a female blogger was left at the Christopher Columbus monument in Nuevo Laredo Next to her corpse were two keyboards and a handwritten warning signed ZZZZ	1
844	201.12	heyll say Get the hell out of here Well kill you And we have to go one reporter said T	1
