854	274	854.2	For 12 years now the formula that Congress uses to pay Medicare doctors has fallen short of keeping doctor salaries steady SoCongress passes a docfix a funding patch to keep physician salaries even or given them a slight boost
854	273	854.3	Meanwhile people are living longer and thus would collect benefits longer while parents are not having as many children which limits the pool of new workers
854	270	854.4	The nations oldage pension and disability insurance program is funded by a payroll tax that this year applies to wages of 118500 and below But the amount of revenue coming in is not as large as it could be now thatan increasing share of wage growth is going to people who make more than that andthe wages of many Americans are stagnant or even in decline
854	270	854.5	nd manyof the richest Americans count on capital gains for most of their income but capital gains are exempt from the payroll tax
854	268	854.6	The Social Security Administration projects that it will only be able to pay its beneficiaries in full until 2037
854	267	854.7	ory has been updated Thetrust fund that pays Medicares hospital expenses will run out of money in2029 ayear later than the most recent projection according to a federal report
854	267	854.8	The trajectory is still alarming That is why the trustees issue the warning that we do  the same warning that has been issued for years now  that Congress must act to ensure the longterm fiscal viability sustainability and survival of Medicare and Social Security said Health and Human Services secretary Tom Price
854	265	854.9	As the figure implies most of the benefits go to low and middle income households Only 2 percent of Social Security benefits go to retirees with nonSocial Security income of 100000 or more each year and only about 10 percent goes to people with income above 40000
854	264	854.10	Intragovernmental holdings include items such as the Social Security Trust Funds which hold US Treasury securities that can be redeemed at some point to pay benefits
854	264	854.11	are of publicly held debt we have now relative to GDP has only happened once before in US history
854	263	854.12	e noted that the future of Medicare depends critically on our ability to adhere to the spending discipline in the ACA  a prospect that has long generated skepticism
854	263	854.13	nd on Friday analysts worried that the sunnier projections together with an improving economy and a rapidly shrinking federal budget deficit could serve to further dampen enthusiasm in Washington for tackling the nations toughest fiscal problems
854	262	854.14	with the portion of the national debt held by public investors forecast to climb from 74 percent of the economy today to 106 percent in 2039
854	262	854.15	n 2024 roughly 62 percent of the projected growth in healthcare spending will be due to President Obamas initiative to reduce the ranks of the uninsured
854	261	854.16	For the past few decades Democrats and Republicans have fretted about the unsustainability of the Medicare and Social Security programs They have appointed highlevel commissions proposed legislation and tried to stoke public fears that benefits might not be available for their parents  or themselves But Congress has not restructured either program to withstand longterm fiscal pressures and the issue has been absent lately from the agendas of both parties
854	261	854.17	Medicares finances are facing other pressures too including from scientific advances that lead to new treatment and therapies the report said
854	260	854.18	The government needs a new approach  one that recognizes the reality of rising costs in many areas especially health care that are putting pressure on American seniors Rep Eliot Engel DNY said in a statement
854	260	854.19	The retirement costs that are rising faster than Social Security benefits The lack of a raise triggersother bad news for retirees
854	260	854.20	Labor officials said Thursday that CPIfor all items fell 02 percent in September after a decline of 01 percent in Augus
854	259	854.21	Getting the official retirement age right is important
858	278	858.1	lumn of dirt 15 feet of gloppy mud extracted from beneath the murky Anacostia River has a story to tell
861	325	861.1	Bruce Helenbart an engineer from Hazelwood Mo says that he recently had to wade through a 20page cruise ticket contract and sign it before setting sail It included disclaimers stating that the cruise line wasnt responsible for the ships doctor provisions limiting Helenbarts ability to sue the cruise line and a clause that allowed the company to alter the itinerary any way it chose to Whats more the agreement was whats known as an adhesion contract  a oneway agreement that bound him If he didnt sign it he couldnt board
861	325	861.2	But would the bill have affected the outcome of any recent customerservice meltdowns including the Triumph fiasco or even the latest disaster a fire that cut short a sailing on Royal Caribbeans Grandeur of the Seas last month Stewart Chiron a Miami travel agent whos known for his proindustry views says that the answer is no
861	324	861.3	e cruise industry claims that trips are safe despite congressional hearings and passenger accounts that have suggested otherwise In an attempt to preempt government regulation the industry adopted a passenger bill of rights that addressed some of the most common cruise complaints
861	324	861.4	e FBI currently reports only crimes that are no longer under investigation leaving passengers with the impression that cruises are practically crimefree
861	323	861.5	he fine print limits the cruise lines liability to about 71000 per passenger requires that any claim against the company be filed within a year restricts the filing venue to a court in Genoa Italy and applies Italian law to resolving the dispute For cruises from US ports Costas contract limits the venue for filing suit to the US District Court for the Southern District of Florida effectively turning any lawsuit into a costly federal case Other ticket language prevents smaller complaints from being brought together as class actions further limiting passengers access to justice say legal experts
861	323	861.6	osta however is offering passengers scheduled to sail on the Concordia through Feb 25 their money back and a 30 percent cruise credit Meanwhile the cruise line says it is covering the costs of lodging and return transportation for the Concordias survivors as well as offering counseling to the passengers and their families as needed It is also refunding all voyage costs including onboard expenses In a statement issued just after the inciden
861	323	861.7	The retiree from Allen Tex called me hours after the ship sank off the Italian coast hoping that I could help her What are my chances for a refund she asked Westbrook believes that had she been aboard the cruise liner she might have been a casualty
861	322	861.8	The Eastern Star carried on Shippositioning data showed that the vessel changed direction about 10 minutes before capsizing the business magazine Caixin and state media reported raising questions about whether that maneuver contributed to the disaster
861	321	861.9	The reason that the announcements were made on behalf of the captain is because the captain wasnt there
861	321	861.10	s and wine bottles crashed to the floor in pieces the lights went dark passengers screamed and the Costa Concordia began to list against the rock into which it had plowed Then emergency lights came on waiters began serving dinner plates and people were told everything was under control  it was no more than a simple generator failure The surreal last hours aboard the doomed Italian cruise ship  a swirl of confusion bad information clueless and panicking crew members  were described in detail Wednesday by a Massachusetts couple who survived the ordeal
861	319	861.11	at left passengers with the impression that their vessels were practically crimefre
861	318	861.12	here was nothing for watchers at home to do but imagine the hellscape aboard the doomed vessel But now the survivors are back ready to share what really happened
861	317	861.13	Many relatives have faulted Zhang the captain for continuing the ships journey during the storm when two nearby vessels dropped ancho
861	317	861.14	Relatives said the ship and crew were clearly not prepared for rough weather and should not have been on the river
861	315	861.15	And then theres actor John Travolta who is reportedly being sued for sexual harassment by Fabian Zanzi a former cruise line employee The star of Pulp Fiction is accused of accosting Zanzi on a Royal Caribbean ship and offering him 12000 for sex Are any of these incidents being reported to the FBI and the Coast Guard
861	314	861.16	How common are engine room fires and other meltdowns on cruise ships Herring Cruising is very safe These incidents are very rare  maybe once a year once every couple of years Youre more likely to be hurt driving to the cruise ship terminal than are you actually being on a cruise
861	313	861.17	Others complained that the captain of the Eastern Star had deserted his sinking ship The captain and crew members displayed 100 times better escaping skills than the passengers one user posted on a microblogging site
861	312	861.18	he coast guards rescue operations were virtually a failure President Geunhye Park said in a nationally televised speech
878	332	878.1	But their role in policing the volatile country is considered critical by international donors and foreign governments UN officials have refused for years to accept blame for bringing cholera to Haiti but suspicions have long settled on a contingent of UN troops from Nepal who arrived after the January 2010 earthquake that devastated the capital of PortauPrince
878	331	878.2	One in nine children in rural Haiti dies before age 5 and 17percent of those deaths are related to unclean water
878	330	878.3	The findings marked a major retreat by the experts who were part of an independent panel appointed by the United Nations and who had concluded just two years ago that incomplete evidence and the myriad factors in the epidemics spread  including inadequate water and sanitation infrastructure  made it impossible to assign responsibility for the introduction of the strain
878	329	878.4	A study published last week in mBio the journal of the American Society for Microbiology concludes that the peacekeepers also brought cholera triggering an epidemic that has sickened hundreds of thousands of Haitians and killed more than 8000
878	328	878.5	Cholera was rampant in Nepal at the time it had been unknown in Haiti for decade
879	346	879.1	hese levels are several times higher than the standard This has serious health impac
879	347	879.2	People who are in the kitchen women primarily are exposed to extremely high levels of pollution
879	342	879.3	The images below from Greenpeace show Chinas air quality worsening then improving  while Indias has steadily worsened The study also found that the average annual PM2 level for Indias capital New Delhi was also higher than in Beijing  an average of 81 for Beijing 128 for Delhi and 12 for Washington DC
879	340	879.4	Mr President Worlds Worst Air is Taking 6Hours Off Your Life which argued that Delhis toxic air was so harmful that it could shorten the presidents longevity
882	445	882.1	Church whose laboratory at Harvard Medical School is renowned for breakthroughs in genetic engineering said that in a span of three to 10 years it should be possible to bring down the cost of synthesizing long stretches of DNA by a thousandfold
882	444	882.2	or for medical diagnosing programs to improve with use
882	443	882.3	Many of the technologies that we saw in Star Trek are beginning to materialize and ours may actually be better than Starfleets
882	442	882.4	Sequencing the genome creates so much data we dont know what to do with it Genetically engineered pig hearts survived more than a year in baboon hosts
882	442	882.5	But these scientists and others have continued working at the problem in the hopes of one day eliminating certain human illnesses
882	441	882.6	expect that in 2013 we will see more success stories like that of Nate Silver who was able to use big data to outpredict the pollsters In subsequent years we will see billiondollar startups emerge  companies that have mastered the art of using machineintelligence to harness big data
882	438	882.7	That was in April 2014 In March of this year scientists led by UC San Diegos Ethan Bier and Valentino Gantz reported also in Science that they had gotten a gene drive to work in fruit flies They evocatively named the technology a mutagenic chain reaction
882	437	882.8	How mosquitoes with selfdestruct genes could save us from Zika virus Zika precautions
882	437	882.9	It also has many many promising features said James Collins cochair of the panel and a professor of natural history at Arizona State University
882	435	882.10	The available tools for analyzing data are still crude there are very few good data scientists and companies such as Google still havent figured out what is the best data to analyze This will surely change rapidly as artificialintelligence technologies evolve and computers become more powerful and connected
882	434	882.11	The algorithms are based on deidentified data from 150 million patient days collected through Medtronic wearable devices whichconsist ofelectrodes that are inserted under the skin to measure glucose levels in tissue fluid and that beam the information in realtime to a monitoring device such as a smartphone
882	431	882.12	The biomedical engineers imagined that apiece of broccoli or cauliflower once stripped of its cells could be a foundation for growing lung tissue
882	430	882.13	Many now compare mapping the human brain to mapping the human genome Most likely the technological adoption curve will go from using cognitive implants to reverse the effects of diseases such as Alzheimers or autism then to getting a little work done to overcome the effects of aging
882	426	882.14	The most surprising line came from Venter Intelligent application of this technology is one to two centuries away A surprising comment from one of the big boosters of synthetic biology
882	424	882.15	The genome is just alive with stuff We just really didnt realize that beforehand What I am sure of is that this is the science for this century he said
882	423	882.16	The new technique is not nearly as simple as CRISPR but its less likely to miss its target That could make it potentially safer than CRISPR for gene therapy in human patients
882	422	882.17	150 scientists assembled at Harvard on Tuesday for an offtherecord nomediaallowed discussion of how to create from scratch an intact genome including the genetic code of a human being
882	420	882.18	CRISPR will change lives but not only through genetic engineering Brendan P Foht
882	419	882.19	The US Food and Drug Administration took a major step toward that visionon Monday when it approved the countrys first prescription drug made through 3D printing
882	418	882.20	This opens up so many opportunitiesnow that we know its possible
882	415	882.21	Google recently announced a partnership with the Broad Institute of MIT and Harvard aimed at providing its cloud services for scientists combined with a toolkit developed by the institute that can be used to analyze the data
882	415	882.22	Companies like Amazon and Google are developing the infrastructure to put genomic data on public clouds which would be especially helpful for smaller centers with limited IT staff but could also help foster collaboration
882	414	882.23	Using their ideas and their billions the visionaries who created Silicon Valleys biggest technology firms are trying to transform the most complicated system in existence the human bod
882	414	882.24	He got an MRI of his abdomen and used a 3D printer to create a model of his own colon
882	414	882.25	 Laurie Frick 59 an Austin artist is turning her sleep and movement patterns into colorful visualizations made of lasercut paper and wood
882	413	882.26	he really good news is that this is just the beginning Over the next few years we will see thousands of new devices and technologies that will help you monitor and improve your health
882	412	882.27	Zuckerbergs involvement is an important step forward for the technology industry and with a bit of luck this disaster will be averted
882	411	882.28	e chromosomes generated this time represent the largest amountof genetic material ever synthesized and the new Sc20 cells are substantially different from their natural or wild type relatives
882	409	882.29	Using a specially developed algorithm they crunched this massive data set to look for epigenomic changes in 111 different cell types
882	408	882.30	When labs clash over tardigrade DNA thats just science working as it should This mindblowing new 3D printing technique is inspired by Terminator 2
882	407	882.31	RISPR is not the first method for manipulating genes but its by far the cheapest easiest most versatile Its many attributes have generated incredible excitement as well as apprehension
882	404	882.32	Some illnesses like the devastating gastrointestinal infectionC difficileare already being treated with microbial hacks like Fecal Microbiota Transplants which replace the bad bacteria of the infection with hardy microbes taken from a healthy donors feces
882	403	882.33	cientists have synthesized a new compound that mimics
882	399	882.34	He said Bidens exhortations about datasharing have driven home the point to researchers In the past several years vast troves of genomic cancer data have been generated as a result of rapid DNAsequencing technology
882	398	882.35	As inthe case of ZMapp and Ebola it may mean speeding up the trial period or forgoing certain testing in order to get a treatmentinto the hands of more people
882	397	882.36	Often the companies that are making sequencing machines arent necessarily the best at creating software for the results and so it makes sense for them to think about where they can add value to the results of their machine said Jensen at Enlis Genomics
882	397	882.37	The cost of determining an organisms genetic makeup has fallen considerably since the first human genome was mapped more than a decade ago
882	394	882.38	eorge Church a Harvard Medical School geneticist who published one of the early papers on the use of CRISPR on mammalian cells pointed out that people in his field have been doing genetic modification for decades and said there are already 2000 gene therapy trials underway none of which use CRISPR
882	393	882.39	The burden of proof for safety should fall on companies designing new organisms the environmental groups said with synthetic organisms subjected to independent study and corralled by the strictest levels of physical biological and geographical containment Hoffman said a number of government agencies should help regulate synthetic biology including the Energy Department which funds research in the field the USDA the FDA and the Centers for Disease Control and Prevention
882	388	882.40	RISPRCas9 is a system for engineering genomes that was simultaneously developed by teams of scientists at different universities
882	387	882.41	We have provided the first evidence that the repeat genome can be targeted via the CRISPR system which is likely to prove useful as this hitherto overlooked portion of the genome is decoded
882	386	882.42	group of Swissscientists whose work was published Wednesday inNature Communicationstook the protein from the insectsand added a chemicaltag so that when it attaches to another molecule like one on a tumor cell it will glow
882	381	882.43	As a result of decades of government investment in basic research  in fields such as computing medicine sensors artificial intelligence digital manufacturing robotics nanomaterials and synthetic biology  they have an abundance of talent and intellectual propert
882	380	882.44	number of their technology peershave also given generously to medicine and science
882	378	882.45	What it means is that you may one day buy a drug from Johnson  Johnson that injects bacteria into your body to prevent allergies or minimize allergic reactions Instead of buying an overthecounter antihistamine drug during the peak of the pollen vortex youd buy a bacterial therapy pioneered by a microbiome company
882	377	882.46	As costs decrease and discoveries accelerate experts predict that 3D printers will become routine tools for heart care too
882	376	882.47	Youre seeing a lot more realtime and remote monitoring of patients everywhere from the homes of the elderly to corporate wellness initiatives where pedometers can track how far each employee walk
882	374	882.48	Over the last 15 years the cost of human genome sequencing has dropped from the billions to about a thousand dollars At the rate at which prices are dropping the cost of sequencing will be close to zero in a few years and we will all have our genomes sequenced
882	373	882.49	is decade researchers figured out how to exploit the natural system to craft a relatively cheap remarkably easytouse technology for editing genetic codes almost as readily as using a word processor to revise a paragrap
882	372	882.50	esearchers have developed a DNAbased blood test that can determine a persons viral history a development they hope couldlead to early detection of conditions such as hepatitis C and eventually help explain what triggers certainautoimmune diseases and cancer
882	371	882.51	Its staggering to imagine all of the amazing completely unanticipated things that democratized gene editing will enable us to discover in the future And as a new generation of scientists is trained with this kind of technology in easy reach theyll come up with even more creative uses and unearth more groundbreaking questions CRISPR will change our relationship with genetic disease but its ability to accelerate fundamental research also lets us learn much more about the biological world in which we live
882	371	882.52	RISPRbased editing is fast and easy and its now being used in all sorts of contexts to ask myriad questions in all realms of biology
882	371	882.53	The whole world is abuzz about CRISPR the new technology thats allowing scientists to easily edit genetic data This development is poised to fundamentally change our relationship with genetic disease In the future we may be able to do more than treat the symptoms of genetic disease  instead we might strike directly at the DNA causing maladies such as bubble boy syndrome muscular dystrophy and sickle cell disease But the biggest impact CRISPR will have on most peoples lives wont be curing genetic diseases Its much larger the widening of our horizon of discovery which could lead to advances we cant even imagine
882	370	882.54	The cost of doing basic synthetic biology experiments is only a few thousand dollars for lab gear and chemicals and it is possible to design and order up DNA sequences on the Interne
882	369	882.55	ink of something like cochlear implants that boost your intellectual processing power by wirelessly connecting your brain to banks of supercomputers The enhancements that are likely to be available in the relatively near term will be pharmacological  pills and shots to increase strength lighten moods and improve memory
882	367	882.56	ahol had noted that despite the similarities between most medical devices in their computer displays and circuits their packaging made them unduly complex and difficult for anyone but highly skilled practitioners to use As well they were incredibly expensive  costing tens of thousands of dollars each Kahol knew that the sensors in these devices were commonly available and inexpensive usually costing only a few dollars He believed that he could connect these to a common computer platform and use commercially available computer tablets to display diagnostic information thereby dramatically reducing the cost of the medical equipment He also wanted to repackage the sensor data to make them intelligible to technicians with just basic medical training  the frontline health workers who do the tasks of physicians in parts of the world where physicians are in short supply Kahol and his Indian engineering team built a prototype of a device called theSwasthya Slate which translates to Health Tablet in less than three months for a cost of 11000
882	366	882.57	sts have been working overtime to figure out how to handle CRISPR the revolutionary geneediting technique that could potentially prevent congenital diseases but could also be used for cosmetic enhancements and lead to permanent heritable changes in the human specie
882	365	882.58	The first reason is that it is a very useful tool for runofthemill experiments that involve engineering and studying labgrown cells
882	364	882.59	Since the human genome was first sequenced in 2003 the immense promise of a technology that can revealthe 6 billion letters that make each of us who we are has loomed large asa way to revolutionize nearly every aspect ofhuman health from what we know about ourselves the day we are born to how to stave offthe day that we die
882	363	882.60	is research could give us clues about how the human body stays healthyor becomes sick which could in turn unlock insights into how diseases could be better detected or treated
882	363	882.61	e company plans to make the study and research data available to qualified researchers in healthcare fields which is a fastgrowing industry estimated to create 56 million new jobs by 202 according to a study from Georgetown Universitys Center on Education and Workforc
882	361	882.62	Youre seeing some interdisciplinary interaction between engineering and biology Its very moving and very powerful
882	359	882.63	CRISPR will change lives but not only through genetic engineering George Church
882	358	882.64	This patent in particular is  a significantly huge advance in geneediting technology and this type of technology is the core of what has made the biotech revolution Whether CRISPR will transform health as everyone hopes is currently uncertain without even a single clinical trial started But the tool is alreadyso crucial to how science is done that it straddles an unusual cultural divide named breakthrough of 2015 by Science magazine and also nominated for word of the year
882	356	882.65	he knowledge we acquire will be very important for understanding how a healthy human embryo develops and this will inform our understanding of the causes of miscarriage Niakanexplained
882	352	882.66	Genes are complicated But the study could helpdisentanglesome of that complexity Its a smart use of available data Matthew Rockman a biologist at New York University who was not involved in the study told the magazine the Scientistabout Pickrells work
882	353	882.67	At the very least CRISPR more formally known as CRISPCas9 is the most important innovation in the synthetic biology space in nearly 30 years Measured againstany benchmark  such as the number of patents and scientific publications or the amount of government funding and private sector funding  interest in CRISPR has skyrocketed since 2013
882	353	882.68	e past ninemonths venture capitalists have plunked down more than 200million in startup companies developing an innovative geneediting technology known as CRISPR Clustered Regularly Interspaced Palindromic Repeats
882	351	882.69	The pilot projects announced Tuesday will involve the sharing of not only scientists but also of data blood samples and tissue specimens among 10 rival companies the federal government and several nonprofit groups and research foundations
882	348	882.70	Last month a team of Chinese researchers reported that in a firstofitskind event they had edited the genomes of human embryos
883	466	883.1	And as for bodily functions  the pilot relies on spent water bottles and eschews fibrous foods in the days before a flight to make sure that diapers do not have to be pressed into service
883	466	883.2	But any broad commercial uses he said lie beyond the horizon
883	463	883.3	It may be easy to minimize the accomplishments of an airplane that took 45 days to reach the Right Coast from the Left Coast
883	463	883.4	forced the Solar Impulse team to make an unplanned pit stop in Cincinnati before continuing on to Washington
883	449	883.5	The plane weighs about as much as a small car but has the wingspan of a jetliner making it very sensitive to wind and to little adjustments at the controls
883	446	883.6	But it could still be a while before garbage and other alternatives make a dent in airlines petroleum use
886	491	886.1	It referred to limited and heavily caveated data to support its conclusions glossed over the impacts of health care costs readiness and unit cohesion and erroneously relied on the selective experiences of foreign militaries with different operational requirements than our own Mattis wrote
886	488	886.2	oncerns about financial costs
902	532	902.1	Most of Mississippis substantial growth can be explained by one thing an 1 billion settlement over racial discrimination
911	547	911.1	That number was bumped up to 34 million in April 2018 to deal with the years large number of natural disasters
911	546	911.2	We know there are multiple things that are hurting the bees
911	546	911.3	Evans was an early proponent of mapping and studying the genome of honeybees and also has been working on sequencing the genome of the Varroa mite in order to develop novel control methods for this pest which is harmful to honeybees
911	544	911.4	The studies in the journal Science have been eagerly anticipated because ofconcerns about the effect of neonicotinoid pesticides on pollinators but the results were not as clearcut as experts had hoped
911	544	911.5	n another complication when the researchers in Europe sampled the nests of bumble bees and solitary bees for pesticide residues they found contamination with one type of neonicotinoid not used in the study This was surprising because there is a moratorium on the use of the pesticides to treat seeds of flowering plants in the European Union This supports previously proposed hypotheses that neonicotinoids which are water soluble might persist in the soil and that the bees were picking up chemicals applied before the ban
911	544	911.6	n the Canadian study scientists found that bees were exposed to 26 different pesticides Neonicotinoids were present far below dangerous levels but the exposure continued for months Surprisingly the bulk of contaminated pollen didnt come from crops treated with the pesticide but from wildflowers nearby That adds to the evidence that neonicotinoids might move through the soil and get picked up by other plants
911	544	911.7	The new studies suggesting that neonicotinoids seem to persist in the soil may help explain how bees which do not forage on windpollinated corn could still be exposed near fields of treated corn seeds In terms of how neonicotinoids effect bees in the field many questions remain
911	543	911.8	And still moreresearch has foundthat neonicotinoidscould induceat least some of the symptoms of CCD although these findingshave proved to be controversial
911	543	911.9	n short there are a lot of potential ingredients that could be driving honeybee deaths
911	540	911.10	can we control our pesticide use so were just a little more careful than we are now
911	539	911.11	But since beekeepers split surviving hives to repopulate stressing bees out
911	539	911.12	he winter loss numbers are more hopeful especially combined with the fact that we have not seen much sign of Colony Collapse Disorder CCD
911	538	911.13	We should make sure that we steer clear of pesticides that can harm bees and buy only plants that havent been treated with systemic neonicotinoids
911	537	911.14	At the end of the day scientists generally believe that no single factor is causing the demise of honeybees in the United States  and recent efforts to help the insects recover reflect this view
911	537	911.15	ast year for instance the White House released its first National Strategy to Promote the Health of Honey Bees and Other Pollinators a document that stressed the importance of increased research on the effects of pesticides
922	564	922.1	f CO2 reached 1300 parts per million the new report states the global atmospheric temperature would rise 8 degrees Celsius above whatever warming had already been produced from greenhouse gases Its a dramatic effect Schneider told The Washington Pos
922	563	922.2	What the new study suggests is that those days are over  carbon dioxide will never fall below 400 ppm this year nor the next nor the next The reason is that the strong20152016El Nio event has pushed concentrations upward more than usual for a given year  El Nios ten
922	563	922.3	ut concentrations began to rise with the early growth of industry and continually climbed throughout the 20th century as documented by the famous Keeling curve based on observations taken at Mauna Loa dating back to the late 1950
922	562	922.4	Thats unprecedented Indeed the average annual increase during 2015 of 305parts per million of carbon dioxideat Mauna Loa was also the highest in the record according to NOAA  exceeding the previous record of293 parts per million in 1998 which was also a strong El Nino year
922	562	922.5	is story has been updated Atmospheric carbon dioxide concentrations have spiked more in the period from February 2015 to February 2016 than in any other comparable period dating back to 1959 according to a scientist with the National Oceanic and Atmospheric AdministrationsEarth System Research Laboratory
922	560	922.6	hat may not seem like much and 400 ppm doesnt represent a tipping point for our climate but its still nearly 50 percent higher than it was before industrial times began
922	560	922.7	Given the greenhousegas trajectory were on the UNsIntergovernmental Panel on Climate Changerecently said the worldwould need to cut its carbondioxideequivalent emissions by 40 to 70 percent by midcentury and zero out these emissions by the end of the century For comparisons sake if we dont do anything more to cutcarbondioxide emissions we may reach 450 ppm by 2030
922	557	922.8	The prevailing headline is that the panel is more certain than ever that most of the warming observed in recent decades is humancaused Its level of certainty has increased from at least 90 percent in 2007 to at least 95 percent in the new report
922	556	922.9	Sea level ranged between five and 40 meters 16 to 131 feet higher than today
922	556	922.10	One final point Humanity is all but certain to zoom past 400 parts per million
922	555	922.11	When trees in the Northern Hemisphere bloom in the spring and summer they absorb some of that carbon When the leaves wilt in the winter carbon returns to the air and readings spike
922	554	922.12	Estimates from the 1700s show atmospheric carbon dioxide at about 270 parts per million  about 40 percent lower than today
922	553	922.13	If the oceans and the biosphere cannot absorb as much carbon the effect on the atmosphere could be much worse said Oksana Tarasova a scientist and chief of the WMOs Global Atmospheric Watch program which collects data from 125 monitoring stations worldwide
922	553	922.14	he symbolically important threshold of 400 parts per million  described by scientists as the level at which more dramatic climactic impacts become likely  will probably be crossed in the next two years the report said Its the level that climate scientists have identified as the beginning of the danger zone said Michael Oppenheimer a Princeton University professor of geosciences who was not involved in the WMO report
922	550	922.15	However none ofthe scenarios  low or high emissions  take into account things that are not wellunderstood such as the effect of melting permafrost which in itself has the ability to inject large amounts of greenhouse gas into the atmosphere
922	549	922.16	Climate change could soon push Persian Gulf temperatures to lethal extremes Congressional skeptic on global warming demands records from climate scientists
922	549	922.17	But since 2012 several of the WMOs 125 individual monitoring stations have detected readings above that threshold
924	608	924.1	The Federal Aviation Administration issued its own separate warning drawing attention to the same issue on 737 MAX 8 and 9 planes
924	608	924.2	The company also notified pilots that a manual override built into previous plane models does not work on the Max 8
924	607	924.3	Airplanes are becoming far too complex to fly Trump tweeted Tuesday Pilots are no longer needed but rather computer scientists from MIT Split second decisions are needed and the complexity creates danger the president added
924	602	924.4	While the MCAS system was ostensibly added to make the plane safer pilot unions in the United States said they had been left in the dark about the software update and criticized Boeing for failing to cover the new system in training sessions
924	601	924.5	the one that killed 157 people in Ethiopia on Sunday
924	599	924.6	The third pilot according to Bloomberg News disabled the aircrafts flightcontrol system and landed the plane safely in JakartaThe same plane then crashed the next day killing all 189 aboard
924	599	924.7	Reuters and the New York Times also reported that the pilot in the doomed Ethiopian Airlines flight Yared Getachew had not received training in the Max 8 flight simulator
924	598	924.8	At the news conference Wednesday Utomo said the plane on both the doomed flight and the previous flight from Bali to Jakarta had experienced a stick shaker  a warning that showed that the plane was going to stall he said The committee report said differing data between the sensors appeared rectified by cleaning an electrical plug the night before the crash and a test on the ground found the problem had been solved But it was not the report concludes because when the plane took off shortly after 6 am the following morning the two flightspeed sensors did not agree on the aircrafts speed
924	595	924.9	In a news conference Lion Air Groupschief executive Edward Sirait said the plane a new model from Boeing had a technical issue on a previous flight that was resolvedaccording to procedure He did not give details Let the authorities investigate what happened to it he added refusing to speculate on the causeBut I made sure that this plane was released to fly by our engineers
924	594	924.10	Boeing which as late as Tuesday said publicly it saw no reason to ground the planes
924	593	924.11	Pilots were concerned that they did not have enough information about how to override MCAS
924	592	924.12	The possibility that the same scenario occurred in Ethiopia has prompted precautionary groundings of the plane all over the world
924	591	924.13	It also outlined previous actions the FAA had taken related to the crash of a Lion Air flight Oct 29 That plane also was a Max 8
924	590	924.14	Unless the situation changes in the United States the decision to travel on a Boeing 737 Max 8 rests in the hands of the passenge
924	588	924.15	But now that investigators are probing two crashes that have killed a total of 346 people
924	587	924.16	Air Canada announced last week it would remove all 24 MAX aircraft from its flight schedules through at least July 1
924	584	924.17	ll of whom have a stake in the 737 Max which has been forbidden to fly passengers in the United States Europe China and elsewhere for almost two weeks
924	584	924.18	ast week Indonesias national airline Garuda said it canceled its order for 49 jets because of consumers low confidence in the airplanes following the crashes
924	583	924.19	The new flightcontrol systems automatically put the nose down to keep the plane from stalling Mary Schiavo an airline lawyer and former inspector general of the US Transportation Department said in an email But the pilots dont know this and are not trained on this So the pilots keep putting the nose up and the plane keeps putting the nose down
924	583	924.20	This was clearly a sign that the safety culture at Boeing was missing on a cylinder or two he said
924	581	924.21	Chinese regulators ordered domestic airlines there to suspend all flights involving the 737 Max 8 Regulators in Singapore ordered the suspension of the aircraft Monday evening according to news reports
924	580	924.22	Although it was too soon to determine the exact cause of the Ethiopian Air crash the plane which was brand new showed a similar flight path to the one in the Indonesia crash
924	579	924.23	After China grounded the plane Monday most countries followed suit including much of Europe
924	579	924.24	He cast doubt on the airworthiness of the 737 Max
924	578	924.25	hile Tewolde said the cause of the crash was not yet clear he cast doubt on the airworthiness of the 737 Max
924	576	924.26	Canada grounded the jets Wednesday morning followed by the United States in the afternoon
924	575	924.27	Moss said that aircraft makers seek market advantage by convincing buyers that new generations of planes can be easily flown by existing pilots without expensive new trainin
924	571	924.28	Analysts said this suggested the MCAS system was redirecting the plane whenever it went into a noseup position by pointing the nose down
924	569	924.29	on Monday said the planes should be grounded until the FAA can assure American travelers that these planes are safe
924	567	924.30	al days after an Ethiopian Airlines Boeing 737 Max 8 crashed outside Ethiopias capital city
924	567	924.31	cting Federal Aviation Administration chief Daniel K Elwell a former Air Force command pilot and American Airlines captain was reassuring the House chairman who oversees aviation safety about the soundness of the jet even though the same model had crashed in Indonesia four months earlier He still had confidence in the plane
924	566	924.32	 the aircraft also appeared to ascend and descend while accelerating according to preliminary data from Flightradar24
924	566	924.33	be weeks or months until we know why Ethiopian Airlines Flight 302 crashed minutes after takeoff Sunday killing all 157 passengers and crew on board
924	565	924.34	The computer cant reconcile the difference or permit the copilot to fly normally from the right seat when there is a problem with the pilots control display
924	565	924.35	Does this mean the MCAS and other flight programs are unable to resolve discrepancies between the left and right seat flight displays and isnt that a terrible design flaw
929	622	929.1	And his name has become a synonym for a wellworn antiSemitic canard the idea that Jews are malevolent fomenters of social dissent agitators slyly funding and masterminding protest seeking to undermine a white Christian social order
929	617	929.2	Sacramento County District Attorney Anne Marie Schubert who defeated her challenger Tuesday claimed that the city was under attack from the billionaire who has brought his war against law enforcement to Sacramento
929	616	929.3	the actress has shown no regret for writing George Soros is a Nazi Trump Jr too has defended his decision to share the messagedenyingthere was anything antiSemitic aboutit
